,img_ids,sim,random_sims,img_random_sims,objects
528,2469.jpg,"[0.7675564885139465, 0.27566105127334595]","[0.9071481823921204, 0.10668816417455673]",True,[]
529,3183.jpg,"[0.9214105010032654, 0.09526783227920532]","[0.75926673412323, 0.29654455184936523]",True,"['man', 'man', 'head', 'woman', 'man', 'dog']"
530,7979.jpg,"[0.8999743461608887, 0.10315576940774918]","[0.7964945435523987, 0.22474439442157745]",True,['pillow']
531,4916.jpg,"[0.6633813381195068, 0.3376234769821167]","[0.9410104751586914, 0.06017911061644554]",True,"['hair', 'hair', 'dog', 'face', 'dog', 'dog', 'dog']"
532,7571.jpg,"[0.642657995223999, 0.3959595859050751]","[0.642657995223999, 0.3959595859050751]",False,"['woman', 'woman', 'woman', 'woman']"
533,730.jpg,"[0.7346932291984558, 0.22273045778274536]","[0.7346932291984558, 0.22273045778274536]",False,"['leg', 'floor', 'woman', 'wall', 'plant', 'floor', 'wall', 'woman', 'television,tv', 'wall', 'plant']"
534,8342.jpg,"[0.7829962372779846, 0.24425247311592102]","[0.8172838687896729, 0.18644124269485474]",True,"['face', 'glove']"
535,7238.jpg,"[0.7740462422370911, 0.22187182307243347]","[0.7389814257621765, 0.27493348717689514]",True,"['snow', 'jacket']"
536,10720.jpg,"[0.7393909692764282, 0.2651490867137909]","[0.7393909692764282, 0.2651490867137909]",False,"['face', 'mouth', 'head']"
537,3002.jpg,"[0.7554817795753479, 0.233542338013649]","[0.7554817795753479, 0.233542338013649]",False,"['television,tv', 'window', 'television,tv']"
538,5746.jpg,"[0.4312017261981964, 0.5798665285110474]","[0.4312017261981964, 0.5798665285110474]",False,"['face', 'hair', 'building', 'glasses', 'girl', 'building', 'building', 'girl']"
539,5610.jpg,"[0.8205891251564026, 0.21582113206386566]","[0.8205891251564026, 0.21582113206386566]",False,"['hair', 'arm', 'hair', 'hair']"
540,10807.jpg,"[0.7263631224632263, 0.30089232325553894]","[0.7263631224632263, 0.30089232325553894]",False,"['face', 'border']"
541,6012.jpg,"[0.49139633774757385, 0.565065860748291]","[0.49139633774757385, 0.565065860748291]",False,"['television,tv', 'hair', 'television,tv', 'woman', 'woman', 'head', 'woman', 'woman', 'woman', 'wall', 'woman']"
542,1294.jpg,"[0.7800778746604919, 0.22696882486343384]","[0.7129502296447754, 0.2620484232902527]",True,"['man', 'man', 'man', 'man', 'man', 'man', 'man', 'man', 'man', 'man', 'man', 'man', 'man', 'man']"
543,6975.jpg,"[0.6008320450782776, 0.41978007555007935]","[0.572355329990387, 0.4687809348106384]",True,"['picture', 'sky']"
544,7908.jpg,"[0.899591326713562, 0.11477923393249512]","[0.899591326713562, 0.11477923393249512]",False,"['eye', 'head']"
545,7241.jpg,"[0.7986284494400024, 0.29294726252555847]","[0.7986284494400024, 0.29294726252555847]",False,[]
546,8096.jpg,"[0.8134743571281433, 0.2088794708251953]","[0.8474238514900208, 0.16163061559200287]",True,"['eye', 'eye', 'window', 'window', 'window']"
547,1032.jpg,"[0.8625693917274475, 0.17123562097549438]","[0.8339478373527527, 0.2011643797159195]",True,"['face', 'eye', 'kite']"
548,5103.jpg,"[0.834467351436615, 0.19252166152000427]","[0.781863272190094, 0.26860731840133667]",True,"['hair', 'window']"
549,2509.jpg,"[0.4433300495147705, 0.6043413877487183]","[0.8714296221733093, 0.1552037000656128]",True,['woman']
550,763.jpg,"[0.9012813568115234, 0.11885016411542892]","[0.9012813568115234, 0.11885016411542892]",False,"['hair', 'woman', 'jeans']"
551,5820.jpg,"[0.6377636194229126, 0.33773934841156006]","[0.6377636194229126, 0.33773934841156006]",False,"['face', 'hair', 'hair']"
552,2572.jpg,"[0.5525268316268921, 0.39248865842819214]","[0.5525268316268921, 0.39248865842819214]",False,"['eye', 'tree', 'tree', 'bear', 'nose', 'tree', 'head', 'tree', 'tree', 'bear', 'tree']"
553,14085.jpg,"[0.7802287340164185, 0.20126211643218994]","[0.7802287340164185, 0.20126211643218994]",False,"['hair', 'hair', 'hair']"
554,1700.jpg,"[0.7388343811035156, 0.2876623272895813]","[0.8022857904434204, 0.20327670872211456]",True,[]
555,8092.jpg,"[0.7137458324432373, 0.29092252254486084]","[0.7578949332237244, 0.27669256925582886]",True,"['eye', 'ear', 'eye', 'face', 'bear', 'dog', 'head', 'paw', 'mouth', 'face']"
556,8937.jpg,"[0.695159912109375, 0.35616108775138855]","[0.695159912109375, 0.35616108775138855]",False,"['eye', 'eye']"
557,848.jpg,"[0.8164560794830322, 0.23743727803230286]","[0.8164560794830322, 0.23743727803230286]",False,"['building', 'window', 'wall', 'window']"
558,11220.jpg,"[0.7580928802490234, 0.20074787735939026]","[0.7580928802490234, 0.20074787735939026]",False,"['hair', 'building']"
559,3028.jpg,"[0.6627274751663208, 0.38630789518356323]","[0.6627274751663208, 0.38630789518356323]",False,"['hair', 'hair', 'man', 'man', 'hand', 'man']"
560,426.jpg,"[0.9335667490959167, 0.0670391246676445]","[0.9335667490959167, 0.0670391246676445]",False,"['screen', 'screen']"
561,13060.jpg,"[0.15395261347293854, 0.8349937796592712]","[0.15395261347293854, 0.8349937796592712]",False,"['eye', 'face', 'face', 'mouth']"
562,1144.jpg,"[0.6516966223716736, 0.2824975550174713]","[0.6516966223716736, 0.2824975550174713]",False,"['hair', 'woman', 'hair', 'hair', 'hair', 'girl', 'girl']"
563,11078.jpg,"[0.7635377049446106, 0.27670252323150635]","[0.7635377049446106, 0.27670252323150635]",False,"['hat', 'man', 'man', 'shirt', 'man']"
564,9101.jpg,"[0.6118851900100708, 0.39618417620658875]","[0.6118851900100708, 0.39618417620658875]",False,"['woman', 'building', 'woman', 'woman']"
565,9198.jpg,"[0.8360017538070679, 0.15740227699279785]","[0.8360017538070679, 0.15740227699279785]",False,[]
566,10822.jpg,"[0.7221282124519348, 0.33503401279449463]","[0.7221282124519348, 0.33503401279449463]",False,"['dog', 'eye', 'eye', 'dog', 'mouth', 'dog', 'mouth']"
567,8555.jpg,"[0.6882748007774353, 0.3733414113521576]","[0.6882748007774353, 0.3733414113521576]",False,"['window', 'face', 'window', 'window', 'window']"
568,9561.jpg,"[0.8572428226470947, 0.1349596381187439]","[0.8572428226470947, 0.1349596381187439]",False,"['sky', 'head']"
569,5744.jpg,"[0.7183905839920044, 0.28407061100006104]","[0.7183905839920044, 0.28407061100006104]",False,"['dog', 'dog', 'head', 'dog', 'dog']"
570,10972.jpg,"[0.7731460332870483, 0.15780851244926453]","[0.8740365505218506, 0.15272678434848785]",True,"['eyes', 'face', 'mouth', 'man', 'man', 'man']"
571,5702.jpg,"[0.8892867565155029, 0.12298993021249771]","[0.8630543947219849, 0.09448570013046265]",True,['face']
572,32.jpg,"[0.7785245180130005, 0.22565244138240814]","[0.7785245180130005, 0.22565244138240814]",False,"['window', 'sticker', 'window', 'bird', 'kite']"
573,10794.jpg,"[0.8434425592422485, 0.1374220997095108]","[0.8434425592422485, 0.1374220997095108]",False,"['sign', 'window']"
574,10603.jpg,"[0.567160427570343, 0.4165775179862976]","[0.567160427570343, 0.4165775179862976]",False,"['wall', 'hair', 'woman', 'wall']"
575,7531.jpg,"[0.6674490571022034, 0.38349202275276184]","[0.6674490571022034, 0.38349202275276184]",False,"['face', 'eyes', 'glasses', 'man', 'man', 'man', 'man', 'eyes', 'wall']"
576,9398.jpg,"[0.8443012237548828, 0.20015870034694672]","[0.8782259821891785, 0.1348707228899002]",True,"['building', 'tree', 'building', 'tree', 'building', 'window', 'building', 'building', 'building', 'building', 'building']"
577,3462.jpg,"[0.8231170177459717, 0.20031195878982544]","[0.8487274050712585, 0.1978759765625]",True,"['glasses', 'glasses']"
578,9853.jpg,"[0.7061118483543396, 0.3379919230937958]","[0.7948686480522156, 0.27982112765312195]",True,"['hair', 'hair']"
579,8209.jpg,"[0.6494346261024475, 0.4244263768196106]","[0.6834162473678589, 0.319886714220047]",True,"['remote', 'wall']"
580,463.jpg,"[0.8117591738700867, 0.21390606462955475]","[0.7585532665252686, 0.2724193036556244]",True,"['wall', 'picture', 'wall', 'lamp', 'wall', 'face', 'face', 'wall', 'face']"
581,5551.jpg,"[0.7688748836517334, 0.25712350010871887]","[0.9382491707801819, 0.07216615974903107]",True,"['sky', 'eye', 'sky']"
582,11068.jpg,"[0.7720494270324707, 0.2411743700504303]","[0.7980900406837463, 0.19730615615844727]",True,"['toy', 'toy', 'toy', 'toy', 'toy', 'toys']"
583,1787.jpg,"[0.7369700074195862, 0.2565545439720154]","[0.7004610300064087, 0.3136554956436157]",True,"['man', 'head', 'man', 'man', 'man', 'glove', 'man']"
584,3832.jpg,"[0.5916695594787598, 0.3612702786922455]","[0.5916695594787598, 0.3612702786922455]",False,"['face', 'window']"
585,9979.jpg,"[0.7408333420753479, 0.23051774501800537]","[0.7408333420753479, 0.23051774501800537]",False,"['hair', 'woman', 'hair', 'girl', 'picture']"
586,5532.jpg,"[0.7919628024101257, 0.24623847007751465]","[0.9432313442230225, 0.07133650034666061]",True,"['dog', 'eye', 'window', 'dog', 'picture']"
587,1085.jpg,"[0.926471471786499, 0.08486194163560867]","[0.7101277112960815, 0.29834482073783875]",True,"['dog', 'face', 'dog', 'dog', 'dog', 'dog', 'building', 'man']"
588,81.jpg,"[0.576862633228302, 0.3869020938873291]","[0.576862633228302, 0.3869020938873291]",False,[]
589,6577.jpg,"[0.9496986269950867, 0.05162936449050903]","[0.9496986269950867, 0.05162936449050903]",False,"['window', 'window', 'hair', 'window']"
590,7159.jpg,"[0.7324452996253967, 0.32909926772117615]","[0.8186963796615601, 0.20428000390529633]",True,"['wall', 'window', 'door', 'wall', 'wall']"
591,7110.jpg,"[0.8328222632408142, 0.19188344478607178]","[0.7807279825210571, 0.2589482367038727]",True,"['eye', 'dog', 'dog', 'dog', 'dog']"
592,2769.jpg,"[0.7220221161842346, 0.33001670241355896]","[0.7220221161842346, 0.33001670241355896]",False,"['pants', 'pants', 'shirt', 'woman', 'shirt', 'woman', 'woman']"
593,8210.jpg,"[0.7205497026443481, 0.3258659541606903]","[0.7205497026443481, 0.3258659541606903]",False,"['head', 'window', 'mouth', 'arrow', 'eye', 'eye', 'head', 'statue', 'eye']"
594,4724.jpg,"[0.8894405961036682, 0.15867559611797333]","[0.8894405961036682, 0.15867559611797333]",False,"['eye', 'eye']"
595,5242.jpg,"[0.6774255037307739, 0.3041996955871582]","[0.6774255037307739, 0.3041996955871582]",False,"['eye', 'eye', 'dog', 'dog', 'dog', 'dog', 'window', 'dog', 'dog', 'dog', 'window', 'window', 'window']"
596,6781.jpg,"[0.8861634135246277, 0.1285324990749359]","[0.8861634135246277, 0.1285324990749359]",False,[]
597,10575.jpg,"[0.8144927024841309, 0.20021963119506836]","[0.8144927024841309, 0.20021963119506836]",False,"['eye', 'eye', 'picture']"
598,11168.jpg,"[0.7447174191474915, 0.35942190885543823]","[0.6753467321395874, 0.38798093795776367]",True,"['umbrella', 'umbrella', 'umbrella']"
599,2944.jpg,"[0.6440559029579163, 0.4153669476509094]","[0.756085991859436, 0.35014966130256653]",True,"['hair', 'face', 'eyes', 'eye', 'ear', 'man', 'mouth', 'hair']"
600,69.jpg,"[0.8356967568397522, 0.23715221881866455]","[0.48858967423439026, 0.5188948512077332]",True,"['plate', 'woman', 'bench', 'plate', 'cat', 'woman']"
601,9965.jpg,"[0.7239298820495605, 0.2798495888710022]","[0.811042308807373, 0.28191864490509033]",True,"['woman', 'wall', 'wall', 'woman', 'table', 'building', 'shoe']"
602,5204.jpg,"[0.7063649296760559, 0.3360704183578491]","[0.8211840987205505, 0.2304416298866272]",True,"['dog', 'bear', 'dog', 'paw', 'head']"
603,10721.jpg,"[0.8159847259521484, 0.22499209642410278]","[0.6463602185249329, 0.36659741401672363]",True,"['man', 'man', 'man', 'man', 'face', 'building', 'building', 'building']"
604,11241.jpg,"[0.7466250061988831, 0.28100892901420593]","[0.807257890701294, 0.14219321310520172]",True,"['face', 'tie', 'building', 'television,tv']"
605,1814.jpg,"[0.8023189902305603, 0.1564488410949707]","[0.754879355430603, 0.2751120924949646]",True,"['man', 'man', 'face', 'man', 'television,tv', 'mouth', 'man', 'man', 'head', 'man', 'man', 'television,tv', 'man', 'television,tv', 'man', 'man']"
606,5027.jpg,"[0.5787299275398254, 0.42371004819869995]","[0.5787299275398254, 0.42371004819869995]",False,"['bus', 'bus', 'bus', 'window', 'bus', 'bus', 'bus', 'drawing']"
607,689.jpg,"[0.7803366184234619, 0.19038328528404236]","[0.7803366184234619, 0.19038328528404236]",False,"['hair', 'man', 'man', 'face', 'man', 'man', 'man', 'man', 'man', 'man', 'shirt', 'man', 'man', 'shirt', 'shirt', 'man', 'man']"
608,7738.jpg,"[0.7228065133094788, 0.24683579802513123]","[0.7228065133094788, 0.24683579802513123]",False,"['nose', 'dog', 'eye', 'dog', 'dog', 'button', 'dog', 'television,tv', 'window', 'light', 'building']"
609,5609.jpg,"[0.9625471234321594, 0.04725869745016098]","[0.9625471234321594, 0.04725869745016098]",False,"['hair', 'shoe']"
610,3564.jpg,"[0.620280921459198, 0.4588705897331238]","[0.804010272026062, 0.2695828676223755]",True,"['building', 'building', 'building', 'building', 'building', 'building', 'building', 'building', 'people', 'building', 'building', 'building', 'sign', 'people']"
611,2858.jpg,"[0.7108538150787354, 0.3697403371334076]","[0.8301592469215393, 0.22849278151988983]",True,"['hair', 'hair', 'eyes', 'eye', 'face', 'hair', 'hair', 'face', 'shirt']"
612,8886.jpg,"[0.9279595017433167, 0.1050819531083107]","[0.7462378740310669, 0.25299662351608276]",True,"['nose', 'hair', 'ear', 'eyes', 'eye', 'eye', 'glass', 'mouth', 'man', 'wall', 'glass']"
613,4987.jpg,"[0.5703205466270447, 0.42165496945381165]","[0.9248834848403931, 0.10358119010925293]",True,"['ear', 'nose', 'nose', 'ear', 'ear', 'nose', 'man', 'face', 'face', 'man', 'eye', 'eye', 'eyes', 'face', 'man', 'eyes', 'man', 'face', 'head', 'man']"
614,9351.jpg,"[0.6516561508178711, 0.3623753488063812]","[0.6516561508178711, 0.3623753488063812]",False,"['hair', 'kitchen', 'tablet', 'man']"
615,5247.jpg,"[0.738040566444397, 0.26043760776519775]","[0.738040566444397, 0.26043760776519775]",False,"['hand', 'glasses']"
616,7500.jpg,"[0.9310286045074463, 0.07590922713279724]","[0.9310286045074463, 0.07590922713279724]",False,"['hair', 'tie', 'man', 'man', 'face', 'shirt', 'man', 'nose', 'mouth', 'man', 'eye', 'building', 'man']"
617,5006.jpg,"[0.930354654788971, 0.08035065233707428]","[0.930354654788971, 0.08035065233707428]",False,"['head', 'hat']"
618,10256.jpg,"[0.8895453214645386, 0.15876337885856628]","[0.8895453214645386, 0.15876337885856628]",False,"['face', 'eyes', 'nose', 'eye', 'hair', 'eye', 'nose', 'ear', 'face', 'hair', 'eye', 'eyes', 'hair', 'eyebrow', 'man', 'hair', 'lips']"
619,8800.jpg,"[0.9470635652542114, 0.05347362533211708]","[0.9470635652542114, 0.05347362533211708]",False,"['hair', 'woman', 'woman', 'woman', 'woman', 'sleeve', 'hair', 'shirt', 'shirt', 'hair']"
620,10681.jpg,"[0.7259078621864319, 0.28230899572372437]","[0.9387722611427307, 0.07760227471590042]",True,"['hand', 'hair', 'man', 'face', 'girl', 'girl', 'man', 'man']"
621,9099.jpg,"[0.9712878465652466, 0.03945242241024971]","[0.797041118144989, 0.23477420210838318]",True,"['hair', 'jeans', 'jeans', 'face', 'eyes', 'eyes', 'face']"
622,3280.jpg,"[0.6457940936088562, 0.34339842200279236]","[0.7787553668022156, 0.23235324025154114]",True,['wall']
623,8977.jpg,"[0.7391082644462585, 0.2959206998348236]","[0.6371467113494873, 0.3955211341381073]",True,"['window', 'face', 'train', 'dog', 'train']"
624,7246.jpg,"[0.8907660245895386, 0.10353671759366989]","[0.8907660245895386, 0.10353671759366989]",False,"['hair', 'woman', 'man', 'woman', 'man']"
625,7074.jpg,"[0.7574436664581299, 0.27406832575798035]","[0.7574436664581299, 0.27406832575798035]",False,"['window', 'window', 'building', 'building', 'roof', 'building', 'building', 'building', 'window', 'bush', 'building']"
626,2426.jpg,"[0.8055076003074646, 0.1833113729953766]","[0.8055076003074646, 0.1833113729953766]",False,"['man', 'man', 'man', 'building', 'jacket', 'glove']"
627,9057.jpg,"[0.9660384058952332, 0.04306326434016228]","[0.9660384058952332, 0.04306326434016228]",False,"['button', 'hair', 'button', 'shirt']"
628,2172.jpg,"[0.805111825466156, 0.1889718472957611]","[0.7146256566047668, 0.30640774965286255]",True,"['eye', 'tree', 'building', 'man']"
629,80.jpg,"[0.751670777797699, 0.28856131434440613]","[0.6660200357437134, 0.34248223900794983]",True,"['lamp', 'picture', 'picture', 'woman', 'wall', 'woman', 'wall', 'couch', 'wall', 'wall']"
630,1983.jpg,"[0.6900304555892944, 0.29245105385780334]","[0.6885073184967041, 0.2945204973220825]",True,"['window', 'building']"
631,3567.jpg,"[0.8028261661529541, 0.20115867257118225]","[0.7896963357925415, 0.22683104872703552]",True,"['window', 'table', 'table', 'window', 'head', 'computer']"
632,10166.jpg,"[0.832653284072876, 0.20050492882728577]","[0.832653284072876, 0.20050492882728577]",False,"['tail', 'cat', 'cat']"
633,5722.jpg,"[0.7160432934761047, 0.2962981164455414]","[0.7160432934761047, 0.2962981164455414]",False,[]
634,2207.jpg,"[0.820135772228241, 0.2101142704486847]","[0.919510543346405, 0.10043604671955109]",True,"['ship', 'ship', 'water', 'water', 'logo']"
635,2608.jpg,"[0.5715921521186829, 0.4810258448123932]","[0.40142157673835754, 0.5979485511779785]",True,"['woman', 'basket', 'window', 'woman']"
636,6062.jpg,"[0.788261890411377, 0.20865410566329956]","[0.7147400975227356, 0.2804078161716461]",True,"['man', 'television,tv', 'window', 'window', 'door', 'television,tv']"
637,8365.jpg,"[0.7831725478172302, 0.20696674287319183]","[0.8063771724700928, 0.19884994626045227]",True,"['dog', 'glove', 'head', 'dog']"
638,2807.jpg,"[0.8449996113777161, 0.20423974096775055]","[0.6638252139091492, 0.4003430902957916]",True,"['wall', 'hair', 'paper', 'girl', 'hair', 'window', 'woman', 'girl', 'hair', 'head', 'woman']"
639,9113.jpg,"[0.4078139066696167, 0.6408260464668274]","[0.7346678972244263, 0.3344268798828125]",True,"['cat', 'nose', 'face', 'eye', 'mouth', 'cat', 'eye', 'face', 'head', 'cat', 'arrow', 'picture', 'nose']"
640,2518.jpg,"[0.7885326147079468, 0.2954566776752472]","[0.7974515557289124, 0.26698020100593567]",True,"['van', 'van', 'van', 'car', 'shoe']"
641,5198.jpg,"[0.7064202427864075, 0.3378053605556488]","[0.8460873961448669, 0.18497496843338013]",True,"['face', 'man', 'man', 'man', 'man', 'man', 'mouth', 'face', 'man', 'man']"
642,5907.jpg,"[0.767702579498291, 0.2441813200712204]","[0.6435277462005615, 0.34952282905578613]",True,"['man', 'man', 'man', 'man', 'man', 'man', 'man', 'man', 'head', 'man', 'man', 'window', 'man', 'hand', 'trunk', 'shirt', 'man', 'hand', 'shirt']"
643,798.jpg,"[0.74176424741745, 0.3135240375995636]","[0.8433125019073486, 0.18019187450408936]",True,"['man', 'hand']"
644,8546.jpg,"[0.5510939955711365, 0.43907469511032104]","[0.5510939955711365, 0.43907469511032104]",False,"['hand', 'man', 'man', 'head', 'man', 'man']"
645,5426.jpg,"[0.7386718392372131, 0.24479444324970245]","[0.7386718392372131, 0.24479444324970245]",False,"['sign', 'tree', 'window', 'tree']"
646,6760.jpg,"[0.7774707674980164, 0.16822311282157898]","[0.7774707674980164, 0.16822311282157898]",False,"['woman', 'toilet', 'window', 'window', 'floor', 'floor', 'toilet', 'floor', 'window', 'woman']"
647,3223.jpg,"[0.7041857242584229, 0.30656808614730835]","[0.7041857242584229, 0.30656808614730835]",False,"['hair', 'face', 'flowers', 'flowers']"
648,4515.jpg,"[0.8698068857192993, 0.14549852907657623]","[0.8698068857192993, 0.14549852907657623]",False,"['hair', 'woman', 'woman', 'woman', 'head', 'woman', 'woman']"
649,4499.jpg,"[0.9617214798927307, 0.039392754435539246]","[0.9617214798927307, 0.039392754435539246]",False,"['hair', 'building', 'building', 'woman', 'shutter', 'building', 'shorts', 'feet', 'woman', 'woman']"
650,6494.jpg,"[0.9799678325653076, 0.02548837661743164]","[0.8879292011260986, 0.13282236456871033]",True,"['bird', 'beak', 'bird', 'bird', 'head', 'glove', 'head', 'head']"
651,3885.jpg,"[0.8531019687652588, 0.1708744764328003]","[0.9567446708679199, 0.05220622941851616]",True,"['television,tv']"
652,1863.jpg,"[0.7036886811256409, 0.3014413118362427]","[0.655656099319458, 0.27506279945373535]",True,"['eye', 'eye', 'face', 'window', 'window', 'window', 'mouth', 'window']"
653,669.jpg,"[0.5076093673706055, 0.3900701403617859]","[0.7096285820007324, 0.2862958610057831]",True,"['hair', 'man', 'face', 'eyes', 'man', 'man', 'head', 'man', 'mouth', 'face', 'eyes', 'man', 'man', 'man', 'man']"
654,2792.jpg,"[0.7753321528434753, 0.26610705256462097]","[0.8881756663322449, 0.12667061388492584]",True,"['hair', 'hair', 'girl', 'woman']"
655,5753.jpg,"[0.8347685933113098, 0.16875119507312775]","[0.6499307155609131, 0.41703149676322937]",True,"['man', 'face', 'sunglasses', 'man', 'man']"
656,283.jpg,"[0.7775723934173584, 0.26795536279678345]","[0.7449315190315247, 0.24184353649616241]",True,"['man', 'man', 'hair', 'man', 'man', 'head', 'man']"
657,66.jpg,"[0.8246607780456543, 0.18681174516677856]","[0.8168914914131165, 0.2406526356935501]",True,"['dog', 'dog', 'dog', 'ear', 'nose', 'dog', 'teeth', 'dog', 'eye']"
658,878.jpg,"[0.8886777758598328, 0.09751920402050018]","[0.6298729777336121, 0.4773458242416382]",True,[]
659,13342.jpg,"[0.6667103171348572, 0.4295942187309265]","[0.8924532532691956, 0.09843600541353226]",True,"['watch', 'bench', 'woman', 'woman']"
660,6204.jpg,"[0.8225757479667664, 0.19017887115478516]","[0.8225757479667664, 0.19017887115478516]",False,['kite']
661,2118.jpg,"[0.8232595324516296, 0.1861763596534729]","[0.8232595324516296, 0.1861763596534729]",False,"['man', 'tree', 'man', 'man', 'man']"
662,8803.jpg,"[0.6752744913101196, 0.35513919591903687]","[0.6752744913101196, 0.35513919591903687]",False,['person']
663,7811.jpg,"[0.6776866912841797, 0.3305875062942505]","[0.6776866912841797, 0.3305875062942505]",False,"['television,tv', 'television,tv', 'man', 'television,tv', 'man', 'television,tv', 'television,tv', 'head', 'woman']"
664,5696.jpg,"[0.37576910853385925, 0.616080105304718]","[0.7625313997268677, 0.22353225946426392]",True,"['hair', 'face', 'hair', 'hair', 'hair']"
665,10334.jpg,"[0.7328686714172363, 0.2688535153865814]","[0.8915224075317383, 0.11822477728128433]",True,"['man', 'man', 'hair', 'face', 'head']"
666,4901.jpg,"[0.5864747762680054, 0.38871443271636963]","[0.5864747762680054, 0.38871443271636963]",False,"['girl', 'woman', 'girl']"
667,2334.jpg,"[0.7527960538864136, 0.29328402876853943]","[0.7527960538864136, 0.29328402876853943]",False,['head']
668,6857.jpg,"[0.8313919305801392, 0.18304847180843353]","[0.8313919305801392, 0.18304847180843353]",False,"['hair', 'eyes', 'face', 'eyes', 'man', 'shirt', 'man', 'man']"
669,6285.jpg,"[0.5902846455574036, 0.36875268816947937]","[0.5902846455574036, 0.36875268816947937]",False,"['scarf', 'scarf', 'hat', 'candle', 'eye']"
670,4211.jpg,"[0.801853597164154, 0.19132627546787262]","[0.801853597164154, 0.19132627546787262]",False,"['window', 'window']"
671,2471.jpg,"[0.820406436920166, 0.16812628507614136]","[0.820406436920166, 0.16812628507614136]",False,"['train', 'line', 'door', 'car', 'window', 'train', 'tracks', 'sky', 'door', 'line', 'sky', 'door', 'sky', 'train']"
672,6052.jpg,"[0.6680684089660645, 0.3466251790523529]","[0.6680684089660645, 0.3466251790523529]",False,"['face', 'face', 'train']"
673,3110.jpg,"[0.7536705732345581, 0.2584632933139801]","[0.7536705732345581, 0.2584632933139801]",False,"['face', 'face']"
674,10507.jpg,"[0.8800478577613831, 0.10847688466310501]","[0.8800478577613831, 0.10847688466310501]",False,"['dog', 'nose', 'eye', 'nose', 'eye', 'dog', 'eye', 'mouth', 'dog', 'head', 'window', 'dog', 'window', 'dog', 'mouth', 'face', 'dog']"
675,10378.jpg,"[0.6724211573600769, 0.3936622142791748]","[0.6724211573600769, 0.3936622142791748]",False,"['window', 'car', 'window', 'building', 'window', 'car', 'wheel', 'shadow', 'building', 'wheel']"
676,3016.jpg,"[0.8624638319015503, 0.13018210232257843]","[0.6712732911109924, 0.3164539039134979]",True,[]
677,3803.jpg,"[0.7442677021026611, 0.2677527070045471]","[0.8926764130592346, 0.11692705750465393]",True,"['panda', 'eye', 'eye', 'hair', 'eye', 'panda', 'border', 'border']"
678,4473.jpg,"[0.7912245988845825, 0.2019822746515274]","[0.7912245988845825, 0.2019822746515274]",False,['man']
679,466.jpg,"[0.864203929901123, 0.1340135782957077]","[0.864203929901123, 0.1340135782957077]",False,"['car', 'hair', 'car', 'car', 'car', 'window', 'mirror']"
680,5492.jpg,"[0.8382998704910278, 0.18035143613815308]","[0.8382998704910278, 0.18035143613815308]",False,"['door', 'building', 'building', 'door', 'building', 'building', 'building', 'pants', 'jacket', 'building']"
681,9996.jpg,"[0.8204746246337891, 0.18006016314029694]","[0.8204746246337891, 0.18006016314029694]",False,"['hair', 'hair', 'hair', 'hair', 'hair', 'hair', 'wall', 'wall', 'woman', 'woman', 'hair', 'woman']"
682,6654.jpg,"[0.719188928604126, 0.32495149970054626]","[0.719188928604126, 0.32495149970054626]",False,[]
683,1114.jpg,"[0.877410352230072, 0.1555701494216919]","[0.877410352230072, 0.1555701494216919]",False,"['face', 'hand', 'face']"
684,3157.jpg,"[0.9632413387298584, 0.030647965148091316]","[0.9632413387298584, 0.030647965148091316]",False,"['kite', 'kite', 'window', 'kite', 'kite', 'kite']"
685,3284.jpg,"[0.9520707726478577, 0.05998595803976059]","[0.9520707726478577, 0.05998595803976059]",False,"['head', 'eye', 'head', 'man']"
686,9106.jpg,"[0.7667444348335266, 0.20564620196819305]","[0.7667444348335266, 0.20564620196819305]",False,"['face', 'face', 'face', 'face', 'hand']"
687,2970.jpg,"[0.8224502801895142, 0.17585912346839905]","[0.8224502801895142, 0.17585912346839905]",False,"['face', 'man', 'head', 'man', 'man']"
688,8249.jpg,"[0.9235203862190247, 0.07369711995124817]","[0.9235203862190247, 0.07369711995124817]",False,"['door', 'door', 'door']"
689,6332.jpg,"[0.8005523085594177, 0.22034402191638947]","[0.8005523085594177, 0.22034402191638947]",False,"['dog', 'dog', 'eye', 'dog', 'face']"
690,6245.jpg,"[0.8054554462432861, 0.17792895436286926]","[0.8054554462432861, 0.17792895436286926]",False,"['man', 'woman', 'television,tv', 'head']"
691,10909.jpg,"[0.7546102404594421, 0.2497517317533493]","[0.7546102404594421, 0.2497517317533493]",False,"['man', 'man', 'face', 'tree', 'tree']"
692,2819.jpg,"[0.566334068775177, 0.4014342725276947]","[0.7194082736968994, 0.2867586612701416]",True,"['hand', 'woman', 'cup', 'cup']"
693,3863.jpg,"[0.5394002199172974, 0.47033336758613586]","[0.5746755599975586, 0.42207950353622437]",True,"['drawing', 'drawing']"
694,1786.jpg,"[0.6679720878601074, 0.3365626633167267]","[0.6703188419342041, 0.38235288858413696]",True,[]
695,2875.jpg,"[0.736271858215332, 0.31334131956100464]","[0.7255531549453735, 0.2755017578601837]",True,"['eye', 'eye', 'eye', 'eye', 'nose', 'face', 'head', 'head', 'dog', 'window']"
696,5967.jpg,"[0.7052865624427795, 0.36025553941726685]","[0.7052865624427795, 0.36025553941726685]",False,"['face', 'tree', 'shoe', 'grass', 'shoe']"
